Goal,Number of Players,Number of Rounds,End Result
[ ][ ][*][ ][*],10,13,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[ ][ ][*][ ][*],10,7,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,21,Only action cards left
[ ][ ][*][ ][*],10,15,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[ ][ ][*][ ][*],10,4,Only action cards left
[ ][ ][*][ ][*],10,11,Only action cards left
[ ][ ][*][ ][*],10,20,Only action cards left
[ ][ ][*][ ][*],10,6,Only action cards left
[ ][ ][*][ ][*],10,21,Only action cards left
[ ][ ][*][ ][*],10,15,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,7,Only action cards left
[ ][ ][*][ ][*],10,13,Only action cards left
[ ][ ][*][ ][*],10,7,Only action cards left
[ ][ ][*][ ][*],10,6,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,30,Only action cards left
[ ][ ][*][ ][*],10,14,Player 1 wins
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,25,Only action cards left
[ ][ ][*][ ][*],10,15,Only action cards left
[ ][ ][*][ ][*],10,33,Only action cards left
[ ][ ][*][ ][*],10,13,Only action cards left
[ ][ ][*][ ][*],10,6,Only action cards left
[ ][ ][*][ ][*],10,21,Only action cards left
[ ][ ][*][ ][*],10,11,Only action cards left
[ ][ ][*][ ][*],10,6,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,16,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,4,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,15,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,28,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[ ][ ][*][ ][*],10,11,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,44,Only action cards left
[ ][ ][*][ ][*],10,18,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,7,Only action cards left
[ ][ ][*][ ][*],10,21,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,3,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,6,Only action cards left
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,21,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,16,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,15,Only action cards left
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,23,Only action cards left
[ ][ ][*][ ][*],10,35,Only action cards left
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,6,Only action cards left
[ ][ ][*][ ][*],10,24,Only action cards left
[ ][ ][*][ ][*],10,6,Only action cards left
[ ][ ][*][ ][*],10,13,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,7,Only action cards left
[ ][ ][*][ ][*],10,6,Only action cards left
[ ][ ][*][ ][*],10,36,Only action cards left
[ ][ ][*][ ][*],10,7,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,27,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,13,Only action cards left
[ ][ ][*][ ][*],10,7,Only action cards left
[ ][ ][*][ ][*],10,27,Only action cards left
[ ][ ][*][ ][*],10,28,Only action cards left
[ ][ ][*][ ][*],10,15,Only action cards left
[ ][ ][*][ ][*],10,11,Only action cards left
[ ][ ][*][ ][*],10,26,Only action cards left
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,17,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,7,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[ ][ ][*][ ][*],10,21,Player 7 wins
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,43,Only action cards left
[ ][ ][*][ ][*],10,11,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[ ][ ][*][ ][*],10,13,Only action cards left
[ ][ ][*][ ][*],10,11,Only action cards left
[ ][ ][*][ ][*],10,7,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[ ][ ][*][ ][*],10,33,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,32,Only action cards left
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,15,Only action cards left
[ ][ ][*][ ][*],10,20,Only action cards left
[ ][ ][*][ ][*],10,16,Only action cards left
[ ][ ][*][ ][*],10,7,Player 8 wins
[ ][ ][*][ ][*],10,7,Only action cards left
[ ][ ][*][ ][*],10,23,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,11,Only action cards left
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,15,Only action cards left
[ ][ ][*][ ][*],10,3,Only action cards left
[ ][ ][*][ ][*],10,15,Only action cards left
[ ][ ][*][ ][*],10,34,Only action cards left
[ ][ ][*][ ][*],10,13,Player 3 wins
[ ][ ][*][ ][*],10,11,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,20,Only action cards left
[ ][ ][*][ ][*],10,15,Only action cards left
[ ][ ][*][ ][*],10,30,Only action cards left
[ ][ ][*][ ][*],10,16,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,38,Only action cards left
[ ][ ][*][ ][*],10,17,Only action cards left
[ ][ ][*][ ][*],10,6,Only action cards left
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,17,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,15,Only action cards left
[ ][ ][*][ ][*],10,18,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,11,Only action cards left
[ ][ ][*][ ][*],10,15,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[ ][ ][*][ ][*],10,6,Only action cards left
[ ][ ][*][ ][*],10,13,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,36,Only action cards left
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,28,Player 3 wins
[ ][ ][*][ ][*],10,6,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[ ][ ][*][ ][*],10,17,Only action cards left
[ ][ ][*][ ][*],10,25,Only action cards left
[ ][ ][*][ ][*],10,40,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,21,Only action cards left
[ ][ ][*][ ][*],10,7,Only action cards left
[ ][ ][*][ ][*],10,26,Only action cards left
[ ][ ][*][ ][*],10,20,Only action cards left
[ ][ ][*][ ][*],10,20,Only action cards left
[ ][ ][*][ ][*],10,17,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[ ][ ][*][ ][*],10,4,Only action cards left
[ ][ ][*][ ][*],10,41,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,3,Only action cards left
[ ][ ][*][ ][*],10,13,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,18,Only action cards left
[ ][ ][*][ ][*],10,11,Only action cards left
[ ][ ][*][ ][*],10,13,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,11,Only action cards left
[ ][ ][*][ ][*],10,38,Only action cards left
[ ][ ][*][ ][*],10,18,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,41,Only action cards left
[ ][ ][*][ ][*],10,26,Only action cards left
[ ][ ][*][ ][*],10,18,Only action cards left
[ ][ ][*][ ][*],10,13,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,13,Only action cards left
[ ][ ][*][ ][*],10,11,Only action cards left
[ ][ ][*][ ][*],10,15,Only action cards left
[ ][ ][*][ ][*],10,7,Only action cards left
[ ][ ][*][ ][*],10,20,Only action cards left
[ ][ ][*][ ][*],10,19,Only action cards left
[ ][ ][*][ ][*],10,12,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[ ][ ][*][ ][*],10,21,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,25,Only action cards left
[ ][ ][*][ ][*],10,16,Only action cards left
[ ][ ][*][ ][*],10,11,Only action cards left
[ ][ ][*][ ][*],10,23,Only action cards left
[ ][ ][*][ ][*],10,5,Only action cards left
[ ][ ][*][ ][*],10,18,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,9,Only action cards left
[ ][ ][*][ ][*],10,6,Only action cards left
[ ][ ][*][ ][*],10,10,Only action cards left
[ ][ ][*][ ][*],10,18,Only action cards left
[ ][ ][*][ ][*],10,4,Only action cards left
[ ][ ][*][ ][*],10,28,Only action cards left
[ ][ ][*][ ][*],10,16,Only action cards left
[ ][ ][*][ ][*],10,8,Only action cards left
[ ][ ][*][ ][*],10,6,Only action cards left
[ ][ ][*][ ][*],10,18,Only action cards left
[ ][ ][*][ ][*],10,14,Only action cards left
[*][ ][ ][*][ ],2,198,Only action cards left
[*][ ][ ][*][ ],2,63,Player 1 wins
[*][ ][ ][*][ ],2,74,Only action cards left
[*][ ][ ][*][ ],2,100,Only action cards left
[*][ ][ ][*][ ],2,73,Only action cards left
[*][ ][ ][*][ ],2,166,Only action cards left
[*][ ][ ][*][ ],2,123,Only action cards left
[*][ ][ ][*][ ],2,136,Only action cards left
[*][ ][ ][*][ ],2,129,Only action cards left
[*][ ][ ][*][ ],2,127,Only action cards left
[*][ ][ ][*][ ],2,158,Only action cards left
[*][ ][ ][*][ ],2,108,Only action cards left
[*][ ][ ][*][ ],2,149,Only action cards left
[*][ ][ ][*][ ],2,203,Only action cards left
[*][ ][ ][*][ ],2,178,Only action cards left
[*][ ][ ][*][ ],2,121,Only action cards left
[*][ ][ ][*][ ],2,160,Only action cards left
[*][ ][ ][*][ ],2,160,Only action cards left
[*][ ][ ][*][ ],2,122,Only action cards left
[*][ ][ ][*][ ],2,193,Only action cards left
[*][ ][ ][*][ ],2,124,Only action cards left
[*][ ][ ][*][ ],2,93,Only action cards left
[*][ ][ ][*][ ],2,130,Only action cards left
[*][ ][ ][*][ ],2,123,Only action cards left
[*][ ][ ][*][ ],2,123,Only action cards left
[*][ ][ ][*][ ],2,57,Player 1 wins
[*][ ][ ][*][ ],2,108,Only action cards left
[*][ ][ ][*][ ],2,353,Only action cards left
[*][ ][ ][*][ ],2,113,Only action cards left
[*][ ][ ][*][ ],2,190,Only action cards left
[*][ ][ ][*][ ],2,136,Only action cards left
[*][ ][ ][*][ ],2,17,Player 1 wins
[*][ ][ ][*][ ],2,136,Only action cards left
[*][ ][ ][*][ ],2,118,Only action cards left
[*][ ][ ][*][ ],2,358,Only action cards left
[*][ ][ ][*][ ],2,122,Only action cards left
[*][ ][ ][*][ ],2,104,Only action cards left
[*][ ][ ][*][ ],2,166,Player 1 wins
[*][ ][ ][*][ ],2,101,Only action cards left
[*][ ][ ][*][ ],2,142,Only action cards left
[*][ ][ ][*][ ],2,126,Only action cards left
[*][ ][ ][*][ ],2,131,Only action cards left
[*][ ][ ][*][ ],2,200,Only action cards left
[*][ ][ ][*][ ],2,154,Only action cards left
[*][ ][ ][*][ ],2,228,Only action cards left
[*][ ][ ][*][ ],2,108,Only action cards left
[*][ ][ ][*][ ],2,267,Only action cards left
[*][ ][ ][*][ ],2,101,Only action cards left
[*][ ][ ][*][ ],2,99,Only action cards left
[*][ ][ ][*][ ],2,130,Only action cards left
[*][ ][ ][*][ ],2,91,Only action cards left
[*][ ][ ][*][ ],2,85,Only action cards left
[*][ ][ ][*][ ],2,138,Only action cards left
[*][ ][ ][*][ ],2,171,Only action cards left
[*][ ][ ][*][ ],2,181,Only action cards left
[*][ ][ ][*][ ],2,99,Only action cards left
[*][ ][ ][*][ ],2,104,Only action cards left
[*][ ][ ][*][ ],2,196,Only action cards left
[*][ ][ ][*][ ],2,159,Player 0 wins
[*][ ][ ][*][ ],2,123,Only action cards left
[*][ ][ ][*][ ],2,306,Only action cards left
[*][ ][ ][*][ ],2,33,Player 0 wins
[*][ ][ ][*][ ],2,186,Only action cards left
[*][ ][ ][*][ ],2,130,Only action cards left
[*][ ][ ][*][ ],2,15,Player 1 wins
[*][ ][ ][*][ ],2,143,Only action cards left
[*][ ][ ][*][ ],2,38,Player 1 wins
[*][ ][ ][*][ ],2,11,Player 0 wins
[*][ ][ ][*][ ],2,11,Player 0 wins
[*][ ][ ][*][ ],2,196,Only action cards left
[*][ ][ ][*][ ],2,183,Only action cards left
[*][ ][ ][*][ ],2,110,Player 0 wins
[*][ ][ ][*][ ],2,100,Only action cards left
[*][ ][ ][*][ ],2,112,Only action cards left
[*][ ][ ][*][ ],2,104,Only action cards left
[*][ ][ ][*][ ],2,159,Only action cards left
[*][ ][ ][*][ ],2,158,Only action cards left
[*][ ][ ][*][ ],2,128,Only action cards left
[*][ ][ ][*][ ],2,176,Only action cards left
[*][ ][ ][*][ ],2,181,Player 0 wins
[*][ ][ ][*][ ],2,241,Only action cards left
[*][ ][ ][*][ ],2,167,Only action cards left
[*][ ][ ][*][ ],2,74,Only action cards left
[*][ ][ ][*][ ],2,231,Only action cards left
[*][ ][ ][*][ ],2,90,Only action cards left
[*][ ][ ][*][ ],2,250,Only action cards left
[*][ ][ ][*][ ],2,112,Only action cards left
[*][ ][ ][*][ ],2,155,Only action cards left
[*][ ][ ][*][ ],2,139,Only action cards left
[*][ ][ ][*][ ],2,102,Only action cards left
[*][ ][ ][*][ ],2,111,Only action cards left
[*][ ][ ][*][ ],2,165,Only action cards left
[*][ ][ ][*][ ],2,214,Only action cards left
[*][ ][ ][*][ ],2,138,Only action cards left
[*][ ][ ][*][ ],2,114,Only action cards left
[*][ ][ ][*][ ],2,150,Only action cards left
[*][ ][ ][*][ ],2,151,Only action cards left
[*][ ][ ][*][ ],2,172,Only action cards left
[*][ ][ ][*][ ],2,208,Player 1 wins
[*][ ][ ][*][ ],2,122,Only action cards left
[*][ ][ ][*][ ],2,182,Only action cards left
[*][ ][ ][*][ ],2,110,Only action cards left
[*][ ][ ][*][ ],2,164,Only action cards left
[*][ ][ ][*][ ],2,48,Player 1 wins
[*][ ][ ][*][ ],2,61,Only action cards left
[*][ ][ ][*][ ],2,119,Only action cards left
[*][ ][ ][*][ ],2,118,Only action cards left
[*][ ][ ][*][ ],2,124,Only action cards left
[*][ ][ ][*][ ],2,147,Only action cards left
[*][ ][ ][*][ ],2,153,Only action cards left
[*][ ][ ][*][ ],2,142,Only action cards left
[*][ ][ ][*][ ],2,113,Player 1 wins
[*][ ][ ][*][ ],2,112,Only action cards left
[*][ ][ ][*][ ],2,135,Only action cards left
[*][ ][ ][*][ ],2,174,Only action cards left
[*][ ][ ][*][ ],2,94,Only action cards left
[*][ ][ ][*][ ],2,86,Only action cards left
[*][ ][ ][*][ ],2,196,Only action cards left
[*][ ][ ][*][ ],2,206,Only action cards left
[*][ ][ ][*][ ],2,172,Only action cards left
[*][ ][ ][*][ ],2,81,Only action cards left
[*][ ][ ][*][ ],2,185,Only action cards left
[*][ ][ ][*][ ],2,123,Only action cards left
[*][ ][ ][*][ ],2,137,Only action cards left
[*][ ][ ][*][ ],2,11,Player 1 wins
[*][ ][ ][*][ ],2,206,Only action cards left
[*][ ][ ][*][ ],2,109,Only action cards left
[*][ ][ ][*][ ],2,118,Only action cards left
[*][ ][ ][*][ ],2,149,Only action cards left
[*][ ][ ][*][ ],2,97,Player 1 wins
[*][ ][ ][*][ ],2,147,Only action cards left
[*][ ][ ][*][ ],2,245,Only action cards left
[*][ ][ ][*][ ],2,89,Only action cards left
[*][ ][ ][*][ ],2,153,Player 0 wins
[*][ ][ ][*][ ],2,134,Only action cards left
[*][ ][ ][*][ ],2,107,Only action cards left
[*][ ][ ][*][ ],2,130,Only action cards left
[*][ ][ ][*][ ],2,179,Only action cards left
[*][ ][ ][*][ ],2,102,Only action cards left
[*][ ][ ][*][ ],2,76,Only action cards left
[*][ ][ ][*][ ],2,135,Only action cards left
[*][ ][ ][*][ ],2,191,Only action cards left
[*][ ][ ][*][ ],2,83,Only action cards left
[*][ ][ ][*][ ],2,147,Only action cards left
[*][ ][ ][*][ ],2,112,Only action cards left
[*][ ][ ][*][ ],2,200,Only action cards left
[*][ ][ ][*][ ],2,121,Only action cards left
[*][ ][ ][*][ ],2,96,Only action cards left
[*][ ][ ][*][ ],2,164,Only action cards left
[*][ ][ ][*][ ],2,93,Only action cards left
[*][ ][ ][*][ ],2,98,Only action cards left
[*][ ][ ][*][ ],2,110,Only action cards left
[*][ ][ ][*][ ],2,145,Only action cards left
[*][ ][ ][*][ ],2,95,Player 0 wins
[*][ ][ ][*][ ],2,138,Only action cards left
[*][ ][ ][*][ ],2,91,Player 0 wins
[*][ ][ ][*][ ],2,99,Only action cards left
[*][ ][ ][*][ ],2,206,Only action cards left
[*][ ][ ][*][ ],2,156,Only action cards left
[*][ ][ ][*][ ],2,86,Only action cards left
[*][ ][ ][*][ ],2,157,Only action cards left
[*][ ][ ][*][ ],2,85,Only action cards left
[*][ ][ ][*][ ],2,131,Only action cards left
[*][ ][ ][*][ ],2,241,Only action cards left
[*][ ][ ][*][ ],2,73,Only action cards left
[*][ ][ ][*][ ],2,152,Only action cards left
[*][ ][ ][*][ ],2,193,Only action cards left
[*][ ][ ][*][ ],2,239,Only action cards left
[*][ ][ ][*][ ],2,103,Only action cards left
[*][ ][ ][*][ ],2,103,Only action cards left
[*][ ][ ][*][ ],2,101,Only action cards left
[*][ ][ ][*][ ],2,216,Only action cards left
[*][ ][ ][*][ ],2,134,Only action cards left
[*][ ][ ][*][ ],2,70,Only action cards left
[*][ ][ ][*][ ],2,212,Only action cards left
[*][ ][ ][*][ ],2,143,Only action cards left
[*][ ][ ][*][ ],2,316,Only action cards left
[*][ ][ ][*][ ],2,122,Only action cards left
[*][ ][ ][*][ ],2,104,Only action cards left
[*][ ][ ][*][ ],2,142,Only action cards left
[*][ ][ ][*][ ],2,112,Only action cards left
[*][ ][ ][*][ ],2,142,Only action cards left
[*][ ][ ][*][ ],2,178,Only action cards left
[*][ ][ ][*][ ],2,137,Only action cards left
[*][ ][ ][*][ ],2,96,Only action cards left
[*][ ][ ][*][ ],2,125,Only action cards left
[*][ ][ ][*][ ],2,199,Only action cards left
[*][ ][ ][*][ ],2,40,Player 1 wins
[*][ ][ ][*][ ],2,130,Only action cards left
[*][ ][ ][*][ ],2,70,Only action cards left
[*][ ][ ][*][ ],2,141,Only action cards left
[*][ ][ ][*][ ],2,211,Only action cards left
[*][ ][ ][*][ ],2,23,Player 0 wins
[*][ ][ ][*][ ],2,23,Player 0 wins
[*][ ][ ][*][ ],2,165,Only action cards left
[*][ ][ ][*][ ],2,107,Only action cards left
[*][ ][ ][*][ ],2,97,Only action cards left
[*][ ][ ][*][ ],2,115,Only action cards left
[*][ ][ ][*][ ],2,135,Only action cards left
[*][ ][ ][*][ ],2,28,Player 1 wins
[*][ ][ ][*][ ],2,300,Only action cards left
[*][ ][ ][*][ ],2,283,Only action cards left
[*][ ][ ][*][ ],2,157,Only action cards left
[*][ ][ ][*][ ],2,163,Only action cards left
[*][ ][ ][*][ ],2,149,Only action cards left
[*][ ][ ][*][ ],2,81,Only action cards left
[*][ ][ ][*][ ],2,86,Only action cards left
[*][ ][ ][*][ ],2,186,Only action cards left
[*][ ][ ][*][ ],2,163,Only action cards left
[*][ ][ ][*][ ],2,203,Only action cards left
[*][ ][ ][*][ ],2,99,Only action cards left
[*][ ][ ][*][ ],2,231,Only action cards left
[*][ ][ ][*][ ],2,184,Player 1 wins
[*][ ][ ][*][ ],2,168,Only action cards left
[*][ ][ ][*][ ],2,140,Only action cards left
[*][ ][ ][*][ ],2,124,Only action cards left
[*][ ][ ][*][ ],2,93,Only action cards left
[*][ ][ ][*][ ],2,118,Only action cards left
[*][ ][ ][*][ ],2,134,Only action cards left
[*][ ][ ][*][ ],2,116,Only action cards left
[*][ ][ ][*][ ],2,164,Only action cards left
[*][ ][ ][*][ ],2,114,Only action cards left
[*][ ][ ][*][ ],2,122,Only action cards left
[*][ ][ ][*][ ],2,126,Only action cards left
[*][ ][ ][*][ ],2,126,Only action cards left
[*][ ][ ][*][ ],2,126,Only action cards left
[*][ ][ ][*][ ],2,126,Only action cards left
[*][ ][ ][*][ ],2,126,Only action cards left
[*][ ][ ][*][ ],2,126,Only action cards left
[*][ ][ ][*][ ],2,126,Only action cards left
[*][ ][ ][*][ ],2,141,Only action cards left
[*][ ][ ][*][ ],2,125,Only action cards left
[*][ ][ ][*][ ],2,163,Only action cards left
[*][ ][ ][*][ ],2,68,Only action cards left
[*][ ][ ][*][ ],2,186,Only action cards left
[*][ ][ ][*][ ],2,93,Only action cards left
[*][ ][ ][*][ ],2,104,Only action cards left
[*][ ][ ][*][ ],2,466,Only action cards left
[*][ ][ ][*][ ],2,113,Only action cards left
[*][ ][ ][*][ ],2,110,Only action cards left
[*][ ][ ][*][ ],2,100,Only action cards left
[*][ ][ ][*][ ],2,143,Only action cards left
[*][ ][ ][*][ ],2,143,Only action cards left
[*][ ][ ][*][ ],2,143,Only action cards left
[*][ ][ ][*][ ],2,143,Only action cards left
[*][ ][ ][*][ ],2,143,Only action cards left
[*][ ][ ][*][ ],2,143,Only action cards left
[*][ ][ ][*][ ],2,94,Only action cards left
[*][ ][ ][*][ ],2,138,Only action cards left
[*][ ][ ][*][ ],2,96,Only action cards left
[*][ ][ ][*][ ],2,134,Player 1 wins
[*][ ][ ][*][ ],2,132,Only action cards left
[*][ ][ ][*][ ],2,225,Only action cards left
[*][ ][ ][*][ ],2,128,Only action cards left
[*][ ][ ][*][ ],2,143,Only action cards left
[*][ ][ ][*][ ],2,161,Only action cards left
[*][ ][ ][*][ ],2,89,Only action cards left
[*][ ][ ][*][ ],2,373,Only action cards left
[*][ ][ ][*][ ],2,188,Only action cards left
[*][ ][ ][*][ ],2,196,Only action cards left
[*][ ][ ][*][ ],2,112,Only action cards left
[*][ ][ ][*][ ],2,153,Only action cards left
[*][ ][ ][*][ ],2,90,Only action cards left
[*][ ][ ][*][ ],2,189,Only action cards left
[*][ ][ ][*][ ],2,168,Only action cards left
[*][ ][ ][*][ ],2,121,Only action cards left
[*][ ][ ][*][ ],2,183,Only action cards left
[*][ ][ ][*][ ],2,101,Only action cards left
[*][ ][ ][*][ ],2,128,Only action cards left
[*][ ][ ][*][ ],2,175,Player 0 wins
[*][ ][ ][*][ ],2,125,Only action cards left
[*][ ][ ][*][ ],2,92,Player 1 wins
[*][ ][ ][*][ ],2,141,Only action cards left
[*][ ][ ][*][ ],2,167,Only action cards left
[*][ ][ ][*][ ],2,182,Player 0 wins
[*][ ][ ][*][ ],2,149,Only action cards left
[*][ ][ ][*][ ],2,141,Only action cards left
[*][ ][ ][*][ ],2,177,Only action cards left
[*][ ][ ][*][ ],2,112,Only action cards left
[*][ ][ ][*][ ],2,125,Only action cards left
[*][ ][ ][*][ ],2,150,Only action cards left
[*][ ][ ][*][ ],2,108,Only action cards left
[*][ ][ ][*][ ],2,180,Only action cards left
[*][ ][ ][*][ ],2,338,Only action cards left
[*][ ][ ][*][ ],2,210,Only action cards left
[*][ ][ ][*][ ],2,119,Only action cards left
[*][ ][ ][*][ ],2,87,Only action cards left
[*][ ][ ][*][ ],2,73,Only action cards left
[*][ ][ ][*][ ],2,118,Only action cards left
[*][ ][ ][*][ ],2,126,Only action cards left
[*][ ][ ][*][ ],2,120,Only action cards left
[*][ ][ ][*][ ],2,343,Only action cards left
[*][ ][ ][*][ ],2,223,Only action cards left
[*][ ][ ][*][ ],2,131,Only action cards left
[*][ ][ ][*][ ],2,90,Only action cards left
[*][ ][ ][*][ ],2,145,Only action cards left
[*][ ][ ][*][ ],2,145,Only action cards left
[*][ ][ ][*][ ],2,173,Only action cards left
[*][ ][ ][*][ ],2,102,Only action cards left
[*][ ][ ][*][ ],2,140,Only action cards left
[*][ ][ ][*][ ],3,92,Only action cards left
[*][ ][ ][*][ ],3,109,Only action cards left
[*][ ][ ][*][ ],3,68,Only action cards left
[*][ ][ ][*][ ],3,129,Only action cards left
[*][ ][ ][*][ ],3,103,Only action cards left
[*][ ][ ][*][ ],3,49,Only action cards left
[*][ ][ ][*][ ],3,136,Only action cards left
[*][ ][ ][*][ ],3,78,Only action cards left
[*][ ][ ][*][ ],3,114,Only action cards left
[*][ ][ ][*][ ],3,119,Only action cards left
[*][ ][ ][*][ ],3,87,Only action cards left
[*][ ][ ][*][ ],3,49,Only action cards left
[*][ ][ ][*][ ],3,38,Only action cards left
[*][ ][ ][*][ ],3,100,Only action cards left
[*][ ][ ][*][ ],3,86,Only action cards left
[*][ ][ ][*][ ],3,69,Only action cards left
[*][ ][ ][*][ ],3,58,Only action cards left
[*][ ][ ][*][ ],3,80,Only action cards left
[*][ ][ ][*][ ],3,38,Only action cards left
[*][ ][ ][*][ ],3,108,Only action cards left
