Goal,Number of Players,Number of Rounds,End Result
[*][ ][ ][*][ ],3,17,Player 2 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,14,Player 1 wins
[*][ ][ ][*][ ],3,16,Player 0 wins
[*][ ][ ][*][ ],3,11,Player 2 wins
[*][ ][ ][*][ ],3,8,Player 0 wins
[*][ ][ ][*][ ],3,8,Player 0 wins
[*][ ][ ][*][ ],3,15,Player 2 wins
[*][ ][ ][*][ ],3,8,Player 2 wins
[*][ ][ ][*][ ],3,8,Player 2 wins
[*][ ][ ][*][ ],3,8,Player 2 wins
[*][ ][ ][*][ ],3,12,Player 0 wins
[*][ ][ ][*][ ],3,12,Player 0 wins
[*][ ][ ][*][ ],3,13,Only action cards left
[*][ ][ ][*][ ],3,12,Player 0 wins
[*][ ][ ][*][ ],3,8,Player 2 wins
[*][ ][ ][*][ ],3,8,Player 2 wins
[*][ ][ ][*][ ],3,15,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 0 wins
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,12,Player 2 wins
[*][ ][ ][*][ ],3,15,Player 0 wins
[*][ ][ ][*][ ],3,13,Player 2 wins
[*][ ][ ][*][ ],3,13,Player 1 wins
[*][ ][ ][*][ ],3,12,Player 0 wins
[*][ ][ ][*][ ],3,11,Player 2 wins
[*][ ][ ][*][ ],3,12,Player 1 wins
[*][ ][ ][*][ ],3,16,Player 0 wins
[*][ ][ ][*][ ],3,12,Player 2 wins
[*][ ][ ][*][ ],3,12,Player 1 wins
[*][ ][ ][*][ ],3,10,Player 1 wins
[*][ ][ ][*][ ],3,13,Player 2 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,11,Player 0 wins
[*][ ][ ][*][ ],3,9,Player 0 wins
[*][ ][ ][*][ ],3,14,Player 2 wins
[*][ ][ ][*][ ],3,8,Player 2 wins
[*][ ][ ][*][ ],3,8,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,12,Player 0 wins
[*][ ][ ][*][ ],3,13,Player 1 wins
[*][ ][ ][*][ ],3,7,Player 1 wins
[*][ ][ ][*][ ],3,7,Player 1 wins
[*][ ][ ][*][ ],3,7,Player 1 wins
[*][ ][ ][*][ ],3,8,Player 0 wins
[*][ ][ ][*][ ],3,8,Player 0 wins
[*][ ][ ][*][ ],3,15,Player 1 wins
[*][ ][ ][*][ ],3,8,Player 2 wins
[*][ ][ ][*][ ],3,8,Player 2 wins
[*][ ][ ][*][ ],3,14,Player 0 wins
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,11,Player 0 wins
[*][ ][ ][*][ ],3,14,Player 0 wins
[*][ ][ ][*][ ],3,17,Player 1 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,14,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 0 wins
[*][ ][ ][*][ ],3,9,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 2 wins
[*][ ][ ][*][ ],3,7,Player 2 wins
[*][ ][ ][*][ ],3,7,Player 2 wins
[*][ ][ ][*][ ],3,8,Player 1 wins
[*][ ][ ][*][ ],3,13,Only action cards left
[*][ ][ ][*][ ],3,14,Player 2 wins
[*][ ][ ][*][ ],3,11,Player 0 wins
[*][ ][ ][*][ ],3,13,Player 0 wins
[*][ ][ ][*][ ],3,9,Player 0 wins
[*][ ][ ][*][ ],3,6,Player 1 wins
[*][ ][ ][*][ ],3,6,Player 1 wins
[*][ ][ ][*][ ],3,6,Player 1 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,14,Player 2 wins
[*][ ][ ][*][ ],3,13,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 2 wins
[*][ ][ ][*][ ],3,7,Player 2 wins
[*][ ][ ][*][ ],3,7,Player 2 wins
[*][ ][ ][*][ ],3,14,Player 0 wins
[*][ ][ ][*][ ],3,10,Player 1 wins
[*][ ][ ][*][ ],3,4,Player 0 wins
[*][ ][ ][*][ ],3,4,Player 0 wins
[*][ ][ ][*][ ],3,4,Player 0 wins
[*][ ][ ][*][ ],3,17,Player 2 wins
[*][ ][ ][*][ ],3,16,Player 2 wins
[*][ ][ ][*][ ],3,15,Player 2 wins
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,8,Player 2 wins
[*][ ][ ][*][ ],3,8,Player 2 wins
[*][ ][ ][*][ ],3,12,Player 1 wins
[*][ ][ ][*][ ],3,14,Player 1 wins
[*][ ][ ][*][ ],3,12,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,11,Player 0 wins
[*][ ][ ][*][ ],3,11,Player 1 wins
[*][ ][ ][*][ ],3,11,Player 1 wins
[*][ ][ ][*][ ],3,13,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,14,Player 2 wins
[*][ ][ ][*][ ],3,12,Player 0 wins
[*][ ][ ][*][ ],3,11,Player 0 wins
[*][ ][ ][*][ ],3,8,Player 1 wins
[*][ ][ ][*][ ],3,8,Player 0 wins
[*][ ][ ][*][ ],3,8,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 1 wins
[*][ ][ ][*][ ],3,7,Player 1 wins
[*][ ][ ][*][ ],3,7,Player 1 wins
[*][ ][ ][*][ ],3,7,Player 1 wins
[*][ ][ ][*][ ],3,5,Player 1 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,11,Player 2 wins
[*][ ][ ][*][ ],3,18,Only action cards left
[*][ ][ ][*][ ],3,13,Only action cards left
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,18,Player 2 wins
[*][ ][ ][*][ ],3,8,Player 2 wins
[*][ ][ ][*][ ],3,8,Player 2 wins
[*][ ][ ][*][ ],3,15,Player 1 wins
[*][ ][ ][*][ ],3,8,Player 1 wins
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 1 wins
[*][ ][ ][*][ ],3,9,Player 1 wins
[*][ ][ ][*][ ],3,13,Player 1 wins
[*][ ][ ][*][ ],3,14,Player 1 wins
[*][ ][ ][*][ ],3,9,Player 0 wins
[*][ ][ ][*][ ],3,9,Player 0 wins
[*][ ][ ][*][ ],3,9,Player 0 wins
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,18,Player 1 wins
[*][ ][ ][*][ ],3,5,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 1 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,10,Player 1 wins
[*][ ][ ][*][ ],3,14,Player 0 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,17,Player 0 wins
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 1 wins
[*][ ][ ][*][ ],3,6,Player 1 wins
[*][ ][ ][*][ ],3,6,Player 1 wins
[*][ ][ ][*][ ],3,6,Player 1 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,13,Player 1 wins
[*][ ][ ][*][ ],3,14,Player 2 wins
[*][ ][ ][*][ ],3,5,Player 2 wins
[*][ ][ ][*][ ],3,14,Player 2 wins
[*][ ][ ][*][ ],3,14,Player 0 wins
[*][ ][ ][*][ ],3,12,Player 0 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,13,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 1 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,12,Player 2 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 1 wins
[*][ ][ ][*][ ],3,7,Player 1 wins
[*][ ][ ][*][ ],3,7,Player 1 wins
[*][ ][ ][*][ ],3,7,Player 1 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,10,Player 0 wins
[*][ ][ ][*][ ],3,8,Player 0 wins
[*][ ][ ][*][ ],3,4,Player 0 wins
[*][ ][ ][*][ ],3,4,Player 0 wins
[*][ ][ ][*][ ],3,4,Player 0 wins
[*][ ][ ][*][ ],3,4,Player 0 wins
[*][ ][ ][*][ ],3,14,Player 2 wins
[*][ ][ ][*][ ],3,11,Player 2 wins
[*][ ][ ][*][ ],3,10,Player 1 wins
[*][ ][ ][*][ ],3,17,Player 2 wins
[*][ ][ ][*][ ],3,12,Player 0 wins
[*][ ][ ][*][ ],3,12,Player 2 wins
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,16,Only action cards left
[*][ ][ ][*][ ],3,11,Player 1 wins
[*][ ][ ][*][ ],3,7,Player 1 wins
[*][ ][ ][*][ ],3,7,Player 1 wins
[*][ ][ ][*][ ],3,18,Only action cards left
[*][ ][ ][*][ ],3,12,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 1 wins
[*][ ][ ][*][ ],3,15,Player 2 wins
[*][ ][ ][*][ ],3,13,Player 0 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,15,Player 1 wins
[*][ ][ ][*][ ],3,17,Player 2 wins
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,11,Player 2 wins
[*][ ][ ][*][ ],3,16,Only action cards left
[*][ ][ ][*][ ],3,8,Player 1 wins
[*][ ][ ][*][ ],3,13,Player 0 wins
[*][ ][ ][*][ ],3,8,Player 0 wins
[*][ ][ ][*][ ],3,8,Player 0 wins
[*][ ][ ][*][ ],3,11,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,10,Player 1 wins
[*][ ][ ][*][ ],3,12,Player 0 wins
[*][ ][ ][*][ ],3,12,Player 0 wins
[*][ ][ ][*][ ],3,12,Player 1 wins
[*][ ][ ][*][ ],3,14,Player 1 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,11,Player 0 wins
[*][ ][ ][*][ ],3,11,Player 0 wins
[*][ ][ ][*][ ],3,11,Player 1 wins
[*][ ][ ][*][ ],3,11,Player 1 wins
[*][ ][ ][*][ ],3,13,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,9,Player 2 wins
[*][ ][ ][*][ ],3,14,Player 0 wins
[*][ ][ ][*][ ],3,11,Player 2 wins
[*][ ][ ][*][ ],3,11,Player 2 wins
[*][ ][ ][*][ ],3,15,Player 2 wins
[*][ ][ ][*][ ],3,7,Player 0 wins
[*][ ][ ][*][ ],3,6,Player 0 wins
[*][ ][ ][*][ ],3,13,Player 2 wins
[*][ ][ ][*][ ],3,14,Player 1 wins
[*][ ][ ][*][ ],3,10,Player 0 wins
[*][ ][ ][*][ ],3,10,Player 0 wins
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,10,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,6,Player 2 wins
[*][ ][ ][*][ ],3,16,Only action cards left
[*][ ][ ][*][ ],3,10,Player 0 wins
[*][ ][ ][*][ ],3,10,Player 0 wins
[*][ ][ ][*][ ],3,7,Player 2 wins
[*][ ][ ][*][ ],4,10,Player 3 wins
[*][ ][ ][*][ ],4,9,Player 1 wins
[*][ ][ ][*][ ],4,9,Player 1 wins
[*][ ][ ][*][ ],4,16,Player 2 wins
[*][ ][ ][*][ ],4,7,Player 3 wins
[*][ ][ ][*][ ],4,6,Player 0 wins
[*][ ][ ][*][ ],4,6,Player 0 wins
[*][ ][ ][*][ ],4,6,Player 0 wins
[*][ ][ ][*][ ],4,11,Player 1 wins
[*][ ][ ][*][ ],4,7,Player 1 wins
[*][ ][ ][*][ ],4,7,Player 1 wins
[*][ ][ ][*][ ],4,7,Player 1 wins
[*][ ][ ][*][ ],4,7,Player 1 wins
[*][ ][ ][*][ ],4,7,Player 1 wins
[*][ ][ ][*][ ],4,7,Player 1 wins
[*][ ][ ][*][ ],4,7,Player 1 wins
[*][ ][ ][*][ ],4,7,Player 1 wins
[*][ ][ ][*][ ],4,7,Player 1 wins
[*][ ][ ][*][ ],4,10,Player 3 wins
[*][ ][ ][*][ ],4,13,Player 0 wins
[*][ ][ ][*][ ],4,13,Player 0 wins
[*][ ][ ][*][ ],4,8,Player 3 wins
[*][ ][ ][*][ ],4,8,Player 3 wins
[*][ ][ ][*][ ],4,11,Player 1 wins
[*][ ][ ][*][ ],4,8,Player 3 wins
[*][ ][ ][*][ ],4,10,Only action cards left
[*][ ][ ][*][ ],4,9,Player 1 wins
[*][ ][ ][*][ ],4,11,Player 2 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,10,Only action cards left
[*][ ][ ][*][ ],4,11,Player 1 wins
[*][ ][ ][*][ ],4,13,Player 2 wins
[*][ ][ ][*][ ],4,9,Player 2 wins
[*][ ][ ][*][ ],4,11,Player 2 wins
[*][ ][ ][*][ ],4,15,Player 3 wins
[*][ ][ ][*][ ],4,11,Player 0 wins
[*][ ][ ][*][ ],4,11,Player 0 wins
[*][ ][ ][*][ ],4,12,Player 1 wins
[*][ ][ ][*][ ],4,9,Player 2 wins
[*][ ][ ][*][ ],4,12,Player 2 wins
[*][ ][ ][*][ ],4,10,Player 1 wins
[*][ ][ ][*][ ],4,13,Player 2 wins
[*][ ][ ][*][ ],4,10,Only action cards left
[*][ ][ ][*][ ],4,9,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,10,Player 0 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,8,Player 2 wins
[*][ ][ ][*][ ],4,9,Player 0 wins
[*][ ][ ][*][ ],4,9,Player 0 wins
[*][ ][ ][*][ ],4,8,Player 2 wins
[*][ ][ ][*][ ],4,8,Player 2 wins
[*][ ][ ][*][ ],4,9,Player 3 wins
[*][ ][ ][*][ ],4,9,Player 3 wins
[*][ ][ ][*][ ],4,11,Player 2 wins
[*][ ][ ][*][ ],4,11,Player 2 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,11,Player 2 wins
[*][ ][ ][*][ ],4,8,Player 0 wins
[*][ ][ ][*][ ],4,8,Player 0 wins
[*][ ][ ][*][ ],4,4,Player 1 wins
[*][ ][ ][*][ ],4,4,Player 1 wins
[*][ ][ ][*][ ],4,4,Player 1 wins
[*][ ][ ][*][ ],4,4,Player 1 wins
[*][ ][ ][*][ ],4,4,Player 1 wins
[*][ ][ ][*][ ],4,4,Player 1 wins
[*][ ][ ][*][ ],4,9,Player 3 wins
[*][ ][ ][*][ ],4,12,Player 2 wins
[*][ ][ ][*][ ],4,12,Player 2 wins
[*][ ][ ][*][ ],4,8,Player 1 wins
[*][ ][ ][*][ ],4,8,Player 1 wins
[*][ ][ ][*][ ],4,11,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,12,Player 2 wins
[*][ ][ ][*][ ],4,11,Only action cards left
[*][ ][ ][*][ ],4,9,Player 2 wins
[*][ ][ ][*][ ],4,9,Player 2 wins
[*][ ][ ][*][ ],4,9,Player 2 wins
[*][ ][ ][*][ ],4,11,Player 3 wins
[*][ ][ ][*][ ],4,11,Player 3 wins
[*][ ][ ][*][ ],4,10,Player 3 wins
[*][ ][ ][*][ ],4,11,Player 1 wins
[*][ ][ ][*][ ],4,6,Player 0 wins
[*][ ][ ][*][ ],4,6,Player 0 wins
[*][ ][ ][*][ ],4,14,Player 0 wins
[*][ ][ ][*][ ],4,6,Player 0 wins
[*][ ][ ][*][ ],4,6,Player 0 wins
[*][ ][ ][*][ ],4,6,Player 0 wins
[*][ ][ ][*][ ],4,9,Player 2 wins
[*][ ][ ][*][ ],4,9,Player 2 wins
[*][ ][ ][*][ ],4,9,Player 2 wins
[*][ ][ ][*][ ],4,11,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 1 wins
[*][ ][ ][*][ ],4,5,Player 1 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,11,Player 2 wins
[*][ ][ ][*][ ],4,12,Player 2 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,2,Player 2 wins
[*][ ][ ][*][ ],4,11,Player 3 wins
[*][ ][ ][*][ ],4,12,Only action cards left
[*][ ][ ][*][ ],4,11,Player 0 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,11,Player 1 wins
[*][ ][ ][*][ ],4,10,Player 1 wins
[*][ ][ ][*][ ],4,9,Player 3 wins
[*][ ][ ][*][ ],4,9,Player 3 wins
[*][ ][ ][*][ ],4,8,Player 3 wins
[*][ ][ ][*][ ],4,8,Player 3 wins
[*][ ][ ][*][ ],4,14,Player 2 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,10,Only action cards left
[*][ ][ ][*][ ],4,9,Only action cards left
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,11,Player 1 wins
[*][ ][ ][*][ ],4,12,Player 3 wins
[*][ ][ ][*][ ],4,7,Player 1 wins
[*][ ][ ][*][ ],4,11,Player 1 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,11,Player 1 wins
[*][ ][ ][*][ ],4,7,Player 0 wins
[*][ ][ ][*][ ],4,11,Player 3 wins
[*][ ][ ][*][ ],4,9,Only action cards left
[*][ ][ ][*][ ],4,11,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,12,Player 1 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,9,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 0 wins
[*][ ][ ][*][ ],4,5,Player 0 wins
[*][ ][ ][*][ ],4,5,Player 0 wins
[*][ ][ ][*][ ],4,5,Player 0 wins
[*][ ][ ][*][ ],4,5,Player 0 wins
[*][ ][ ][*][ ],4,9,Player 1 wins
[*][ ][ ][*][ ],4,9,Player 1 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,13,Player 0 wins
[*][ ][ ][*][ ],4,6,Player 3 wins
[*][ ][ ][*][ ],4,6,Player 3 wins
[*][ ][ ][*][ ],4,6,Player 3 wins
[*][ ][ ][*][ ],4,8,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,13,Player 2 wins
[*][ ][ ][*][ ],4,11,Player 1 wins
[*][ ][ ][*][ ],4,10,Player 1 wins
[*][ ][ ][*][ ],4,5,Player 1 wins
[*][ ][ ][*][ ],4,5,Player 1 wins
[*][ ][ ][*][ ],4,5,Player 1 wins
[*][ ][ ][*][ ],4,5,Player 1 wins
[*][ ][ ][*][ ],4,5,Player 1 wins
[*][ ][ ][*][ ],4,5,Player 1 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,5,Player 3 wins
[*][ ][ ][*][ ],4,10,Player 0 wins
[*][ ][ ][*][ ],4,13,Player 0 wins
[*][ ][ ][*][ ],4,11,Player 0 wins
[*][ ][ ][*][ ],4,7,Player 2 wins
[*][ ][ ][*][ ],4,7,Player 2 wins
[*][ ][ ][*][ ],4,7,Player 2 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,11,Player 2 wins
[*][ ][ ][*][ ],4,9,Player 1 wins
[*][ ][ ][*][ ],4,9,Player 1 wins
[*][ ][ ][*][ ],4,12,Player 1 wins
[*][ ][ ][*][ ],4,10,Player 1 wins
[*][ ][ ][*][ ],4,9,Player 0 wins
[*][ ][ ][*][ ],4,12,Player 3 wins
[*][ ][ ][*][ ],4,9,Player 2 wins
[*][ ][ ][*][ ],4,11,Only action cards left
[*][ ][ ][*][ ],4,10,Player 0 wins
[*][ ][ ][*][ ],4,7,Player 2 wins
[*][ ][ ][*][ ],4,7,Player 2 wins
[*][ ][ ][*][ ],4,7,Player 2 wins
[*][ ][ ][*][ ],4,5,Player 0 wins
[*][ ][ ][*][ ],4,5,Player 0 wins
[*][ ][ ][*][ ],4,5,Player 0 wins
[*][ ][ ][*][ ],4,6,Player 3 wins
[*][ ][ ][*][ ],4,6,Player 3 wins
[*][ ][ ][*][ ],4,6,Player 3 wins
[*][ ][ ][*][ ],4,13,Player 3 wins
[*][ ][ ][*][ ],4,13,Only action cards left
[*][ ][ ][*][ ],4,6,Player 1 wins
[*][ ][ ][*][ ],4,6,Player 1 wins
[*][ ][ ][*][ ],4,6,Player 1 wins
[*][ ][ ][*][ ],4,6,Player 1 wins
[*][ ][ ][*][ ],4,9,Player 0 wins
[*][ ][ ][*][ ],4,9,Player 0 wins
[*][ ][ ][*][ ],4,12,Player 2 wins
[*][ ][ ][*][ ],4,10,Player 1 wins
[*][ ][ ][*][ ],4,10,Player 0 wins
[*][ ][ ][*][ ],4,16,Player 2 wins
[*][ ][ ][*][ ],4,13,Player 1 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,8,Player 0 wins
[*][ ][ ][*][ ],4,5,Player 0 wins
[*][ ][ ][*][ ],4,5,Player 0 wins
[*][ ][ ][*][ ],4,5,Player 0 wins
[*][ ][ ][*][ ],4,7,Player 1 wins
[*][ ][ ][*][ ],4,7,Player 1 wins
[*][ ][ ][*][ ],4,23,Player 2 wins
[*][ ][ ][*][ ],4,11,Player 0 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 2 wins
[*][ ][ ][*][ ],4,13,Player 0 wins
[*][ ][ ][*][ ],4,9,Player 1 wins
[*][ ][ ][*][ ],4,12,Player 2 wins
[*][ ][ ][*][ ],4,8,Player 3 wins
[*][ ][ ][*][ ],4,8,Player 3 wins
[*][ ][ ][*][ ],4,8,Player 3 wins
[*][ ][ ][*][ ],4,10,Player 2 wins
[*][ ][ ][*][ ],4,6,Player 1 wins
[*][ ][ ][*][ ],4,9,Player 1 wins
[*][ ][ ][*][ ],4,9,Player 1 wins
[*][ ][ ][*][ ],4,12,Player 1 wins
[*][ ][ ][*][ ],4,10,Player 1 wins
