Goal,Number of Players,Number of Rounds,End Result
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,6,Player 6 wins
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,18,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,5,Player 2 wins
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,10,Player 4 wins
[ ][*][*][ ][ ],9,23,Player 5 wins
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,24,Only action cards left
[ ][*][*][ ][ ],9,16,Only action cards left
[ ][*][*][ ][ ],9,20,Only action cards left
[ ][*][*][ ][ ],9,11,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,6,Player 2 wins
[ ][*][*][ ][ ],9,11,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,9,Player 5 wins
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,11,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,2,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,4,Only action cards left
[ ][*][*][ ][ ],9,16,Only action cards left
[ ][*][*][ ][ ],9,17,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,11,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,8,Player 7 wins
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,15,Only action cards left
[ ][*][*][ ][ ],9,18,Only action cards left
[ ][*][*][ ][ ],9,11,Player 4 wins
[ ][*][*][ ][ ],9,11,Only action cards left
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,12,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,11,Player 7 wins
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,13,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,4,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,13,Only action cards left
[ ][*][*][ ][ ],9,6,Player 1 wins
[ ][*][*][ ][ ],9,11,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,19,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,4,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,15,Only action cards left
[ ][*][*][ ][ ],9,5,Player 6 wins
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,13,Only action cards left
[ ][*][*][ ][ ],9,11,Player 0 wins
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,4,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,4,Player 0 wins
[ ][*][*][ ][ ],9,16,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,16,Only action cards left
[ ][*][*][ ][ ],9,5,Player 7 wins
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,5,Player 5 wins
[ ][*][*][ ][ ],9,18,Player 6 wins
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,7,Player 3 wins
[ ][*][*][ ][ ],9,13,Only action cards left
[ ][*][*][ ][ ],9,7,Player 5 wins
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,8,Player 7 wins
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,11,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,6,Player 8 wins
[ ][*][*][ ][ ],9,15,Player 7 wins
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,14,Only action cards left
[ ][*][*][ ][ ],9,21,Only action cards left
[ ][*][*][ ][ ],9,6,Player 4 wins
[ ][*][*][ ][ ],9,8,Player 6 wins
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,12,Only action cards left
[ ][*][*][ ][ ],9,13,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,16,Only action cards left
[ ][*][*][ ][ ],9,4,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,25,Player 1 wins
[ ][*][*][ ][ ],9,5,Player 0 wins
[ ][*][*][ ][ ],9,4,Only action cards left
[ ][*][*][ ][ ],9,14,Only action cards left
[ ][*][*][ ][ ],9,14,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,9,Player 6 wins
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,14,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,21,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,7,Player 4 wins
[ ][*][*][ ][ ],9,16,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,12,Only action cards left
[ ][*][*][ ][ ],9,9,Player 6 wins
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,17,Only action cards left
[ ][*][*][ ][ ],9,8,Player 8 wins
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,4,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,9,Player 2 wins
[ ][*][*][ ][ ],9,12,Only action cards left
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,11,Only action cards left
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,15,Only action cards left
[ ][*][*][ ][ ],9,11,Only action cards left
[ ][*][*][ ][ ],9,13,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,17,Player 4 wins
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,5,Player 3 wins
[ ][*][*][ ][ ],9,6,Player 7 wins
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,28,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,13,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,14,Only action cards left
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,13,Player 6 wins
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,9,Player 2 wins
[ ][*][*][ ][ ],9,9,Player 2 wins
[ ][*][*][ ][ ],9,7,Player 2 wins
[ ][*][*][ ][ ],9,13,Only action cards left
[ ][*][*][ ][ ],9,12,Only action cards left
[ ][*][*][ ][ ],9,24,Only action cards left
[ ][*][*][ ][ ],9,4,Only action cards left
[ ][*][*][ ][ ],9,14,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,7,Player 2 wins
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,12,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,11,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,12,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,20,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,25,Only action cards left
[ ][*][*][ ][ ],9,22,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,10,Player 5 wins
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,15,Only action cards left
[ ][*][*][ ][ ],9,16,Only action cards left
[ ][*][*][ ][ ],9,12,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,7,Player 5 wins
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,7,Player 6 wins
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,17,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,12,Only action cards left
[ ][*][*][ ][ ],9,13,Only action cards left
[ ][*][*][ ][ ],9,5,Player 2 wins
[ ][*][*][ ][ ],9,9,Only action cards left
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,9,Player 1 wins
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,3,Only action cards left
[ ][*][*][ ][ ],9,12,Player 7 wins
[ ][*][*][ ][ ],9,8,Only action cards left
[ ][*][*][ ][ ],9,6,Only action cards left
[ ][*][*][ ][ ],9,14,Player 2 wins
[ ][*][*][ ][ ],9,12,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,5,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],9,10,Only action cards left
[ ][*][*][ ][ ],9,7,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,13,Player 0 wins
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,6,Player 8 wins
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,10,Player 0 wins
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,10,Only action cards left
[ ][*][*][ ][ ],10,18,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,13,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,14,Player 3 wins
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,15,Only action cards left
[ ][*][*][ ][ ],10,15,Only action cards left
[ ][*][*][ ][ ],10,10,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,11,Player 6 wins
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,12,Only action cards left
[ ][*][*][ ][ ],10,3,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,9,Player 7 wins
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,3,Player 5 wins
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,19,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,10,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,6,Player 5 wins
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,10,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,10,Only action cards left
[ ][*][*][ ][ ],10,19,Player 3 wins
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,13,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,5,Player 1 wins
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,13,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,12,Only action cards left
[ ][*][*][ ][ ],10,3,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,13,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,11,Player 6 wins
[ ][*][*][ ][ ],10,10,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,11,Only action cards left
[ ][*][*][ ][ ],10,5,Player 4 wins
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,16,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,3,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,3,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,13,Only action cards left
[ ][*][*][ ][ ],10,11,Only action cards left
[ ][*][*][ ][ ],10,12,Only action cards left
[ ][*][*][ ][ ],10,10,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,15,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,9,Player 7 wins
[ ][*][*][ ][ ],10,10,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,4,Player 9 wins
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,15,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,5,Player 4 wins
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,3,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,7,Player 5 wins
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,3,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,3,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,9,Player 4 wins
[ ][*][*][ ][ ],10,13,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,13,Only action cards left
[ ][*][*][ ][ ],10,15,Player 4 wins
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,11,Only action cards left
[ ][*][*][ ][ ],10,10,Only action cards left
[ ][*][*][ ][ ],10,11,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,11,Only action cards left
[ ][*][*][ ][ ],10,12,Only action cards left
[ ][*][*][ ][ ],10,9,Player 2 wins
[ ][*][*][ ][ ],10,11,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,14,Only action cards left
[ ][*][*][ ][ ],10,17,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,16,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,2,Only action cards left
[ ][*][*][ ][ ],10,4,Player 9 wins
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,12,Player 2 wins
[ ][*][*][ ][ ],10,12,Player 5 wins
[ ][*][*][ ][ ],10,4,Player 6 wins
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,11,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,10,Only action cards left
[ ][*][*][ ][ ],10,3,Only action cards left
[ ][*][*][ ][ ],10,3,Player 4 wins
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,11,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,10,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,7,Player 6 wins
[ ][*][*][ ][ ],10,12,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,11,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,5,Player 3 wins
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,5,Player 1 wins
[ ][*][*][ ][ ],10,11,Only action cards left
[ ][*][*][ ][ ],10,5,Player 1 wins
[ ][*][*][ ][ ],10,27,Player 7 wins
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,9,Player 7 wins
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,12,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,22,Player 7 wins
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,3,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,3,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,13,Only action cards left
[ ][*][*][ ][ ],10,6,Player 6 wins
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,9,Player 9 wins
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,14,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,20,Only action cards left
[ ][*][*][ ][ ],10,14,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,5,Player 5 wins
[ ][*][*][ ][ ],10,15,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,8,Player 0 wins
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,10,Player 3 wins
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,19,Only action cards left
[ ][*][*][ ][ ],10,8,Player 5 wins
[ ][*][*][ ][ ],10,10,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,8,Player 2 wins
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,5,Player 9 wins
[ ][*][*][ ][ ],10,11,Only action cards left
[ ][*][*][ ][ ],10,5,Player 3 wins
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,14,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,12,Only action cards left
[ ][*][*][ ][ ],10,9,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,4,Only action cards left
[ ][*][*][ ][ ],10,12,Player 7 wins
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,3,Player 9 wins
[ ][*][*][ ][ ],10,3,Player 9 wins
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,6,Only action cards left
[ ][*][*][ ][ ],10,14,Player 8 wins
[ ][*][*][ ][ ],10,5,Player 7 wins
[ ][*][*][ ][ ],10,7,Only action cards left
[ ][*][*][ ][ ],10,3,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,8,Only action cards left
[ ][*][*][ ][ ],10,5,Only action cards left
[ ][*][*][ ][ ],10,12,Only action cards left
